,Merchant_id,Business_type,Location,mof,Affirm_product,churn
2896,M2897,Department_store,San Francisco,55,VCN-integration,0
2897,M2898,Beauty,Houston,27,API-integration,0
2898,M2899,Airline,Houston,53,VCN-integration,0
2899,M2900,Department_store,Houston,39,Debit Card,0
2900,M2901,Airline,Phoenix,65,Other integrations,0
2901,M2902,Beauty,San Francisco,17,Affirm Anywhere,0
2902,M2903,Beauty,Houston,30,Debit Card,0
2903,M2904,Restaurant,New York,53,Other integrations,0
2904,M2905,Ticket,Chicago,13,Partnership,0
2905,M2906,Retail,Los Angeles,21,Partnership,0
2906,M2907,Ticket,Los Angeles,19,VCN-integration,0
2907,M2908,Beauty,New York,53,Debit Card,0
2908,M2909,Beauty,Houston,19,Partnership,0
2909,M2910,Ticket,San Francisco,57,API-integration,0
2910,M2911,Beauty,San Francisco,25,API-integration,0
2911,M2912,Airline,Phoenix,31,Affirm Anywhere,0
2912,M2913,Department_store,Houston,55,VCN-integration,0
2913,M2914,Beauty,San Francisco,23,Partnership,0
2914,M2915,Ticket,Houston,32,Affirm Anywhere,0
2915,M2916,Ticket,Los Angeles,62,API-integration,0
2916,M2917,Ticket,Los Angeles,10,Affirm Anywhere,0
2917,M2918,Restaurant,Phoenix,54,Affirm Anywhere,0
2918,M2919,Airline,Los Angeles,52,Partnership,0
2919,M2920,Airline,Houston,20,Partnership,0
2920,M2921,Restaurant,New York,32,Partnership,0
2921,M2922,Airline,Phoenix,14,VCN-integration,0
2922,M2923,Restaurant,New York,50,Affirm Anywhere,0
2923,M2924,Airline,Houston,28,Affirm Anywhere,0
2924,M2925,Restaurant,Phoenix,53,VCN-integration,0
2925,M2926,Restaurant,New York,24,API-integration,0
2926,M2927,Airline,Phoenix,22,Debit Card,0
2927,M2928,Restaurant,Houston,30,API-integration,0
2928,M2929,Airline,San Francisco,63,VCN-integration,0
2929,M2930,Restaurant,Phoenix,4,Affirm Anywhere,0
2930,M2931,Ticket,San Francisco,59,Affirm Anywhere,0
2931,M2932,Retail,Houston,8,Partnership,0
2932,M2933,Airline,Phoenix,12,Partnership,0
2933,M2934,Restaurant,Phoenix,31,Affirm Anywhere,0
2934,M2935,Ticket,San Francisco,34,Affirm Anywhere,0
2935,M2936,Retail,Los Angeles,49,Other integrations,1
2936,M2937,Restaurant,San Francisco,57,Partnership,0
2937,M2938,Retail,San Francisco,26,Partnership,0
2938,M2939,Airline,San Francisco,18,API-integration,0
2939,M2940,Retail,Houston,38,Affirm Anywhere,0
2940,M2941,Department_store,Chicago,50,Affirm Anywhere,0
2941,M2942,Beauty,San Francisco,8,VCN-integration,0
2942,M2943,Department_store,Phoenix,41,API-integration,0
2943,M2944,Airline,New York,6,Debit Card,1
2944,M2945,Airline,Los Angeles,69,Debit Card,0
2945,M2946,Retail,San Francisco,44,Debit Card,0
2946,M2947,Ticket,San Francisco,64,Other integrations,0
2947,M2948,Restaurant,Los Angeles,29,Partnership,0
2948,M2949,Beauty,San Francisco,28,Debit Card,0
2949,M2950,Restaurant,Phoenix,11,VCN-integration,0
2950,M2951,Ticket,Chicago,65,Partnership,0
2951,M2952,Airline,San Francisco,19,Partnership,0
2952,M2953,Beauty,Los Angeles,9,Debit Card,0
2953,M2954,Department_store,San Francisco,27,Partnership,1
2954,M2955,Airline,Houston,34,API-integration,0
2955,M2956,Airline,Phoenix,44,API-integration,0
2956,M2957,Retail,Phoenix,68,Debit Card,0
2957,M2958,Ticket,Chicago,15,VCN-integration,1
2958,M2959,Retail,Houston,51,Partnership,0
2959,M2960,Retail,Houston,13,Affirm Anywhere,0
2960,M2961,Restaurant,Chicago,49,Debit Card,0
2961,M2962,Airline,New York,70,Other integrations,0
2962,M2963,Ticket,San Francisco,56,Partnership,0
2963,M2964,Retail,Houston,51,Debit Card,0
2964,M2965,Department_store,New York,37,Debit Card,0
2965,M2966,Beauty,New York,17,VCN-integration,0
2966,M2967,Ticket,Phoenix,58,Affirm Anywhere,0
2967,M2968,Restaurant,San Francisco,29,Partnership,0
2968,M2969,Ticket,Phoenix,33,Debit Card,0
2969,M2970,Airline,Los Angeles,60,Debit Card,0
2970,M2971,Restaurant,Phoenix,55,Partnership,0
2971,M2972,Beauty,Houston,10,Debit Card,0
2972,M2973,Department_store,Houston,47,Debit Card,0
2973,M2974,Retail,San Francisco,23,Debit Card,0
2974,M2975,Ticket,New York,21,API-integration,0
2975,M2976,Restaurant,Houston,13,API-integration,0
2976,M2977,Beauty,Phoenix,33,Affirm Anywhere,0
2977,M2978,Retail,Phoenix,24,VCN-integration,0
2978,M2979,Beauty,San Francisco,11,Partnership,0
2979,M2980,Department_store,Phoenix,17,VCN-integration,0
2980,M2981,Retail,Chicago,68,VCN-integration,0
2981,M2982,Retail,San Francisco,47,API-integration,0
2982,M2983,Retail,San Francisco,25,Affirm Anywhere,0
2983,M2984,Restaurant,Houston,21,VCN-integration,0
2984,M2985,Retail,San Francisco,12,VCN-integration,0
2985,M2986,Beauty,Los Angeles,37,Debit Card,0
2986,M2987,Restaurant,Houston,42,Partnership,0
2987,M2988,Retail,Houston,17,Affirm Anywhere,0
2988,M2989,Beauty,Chicago,48,Partnership,0
2989,M2990,Beauty,Houston,28,API-integration,1
2990,M2991,Ticket,New York,41,VCN-integration,0
2991,M2992,Beauty,Phoenix,47,VCN-integration,0
2992,M2993,Airline,Phoenix,18,Other integrations,0
2993,M2994,Department_store,San Francisco,71,Partnership,0
2994,M2995,Retail,Chicago,13,API-integration,0
2995,M2996,Retail,Phoenix,13,Other integrations,1
2996,M2997,Retail,New York,31,Other integrations,0
2997,M2998,Beauty,Chicago,2,Debit Card,0
2998,M2999,Beauty,Los Angeles,16,Other integrations,0
2999,M3000,Retail,Phoenix,9,Other integrations,0
3000,M3001,Airline,Houston,38,Debit Card,0
3001,M3002,Restaurant,New York,54,VCN-integration,0
3002,M3003,Restaurant,New York,56,VCN-integration,0
3003,M3004,Department_store,Phoenix,45,Affirm Anywhere,0
3004,M3005,Ticket,San Francisco,34,Other integrations,0
3005,M3006,Department_store,Los Angeles,9,Partnership,1
3006,M3007,Retail,Houston,8,VCN-integration,0
3007,M3008,Retail,Los Angeles,7,API-integration,0
3008,M3009,Retail,Los Angeles,36,Partnership,0
3009,M3010,Ticket,Phoenix,18,Affirm Anywhere,0
3010,M3011,Beauty,Houston,3,Other integrations,0
3011,M3012,Ticket,Phoenix,28,Debit Card,0
3012,M3013,Department_store,Phoenix,70,Affirm Anywhere,0
3013,M3014,Beauty,San Francisco,44,Partnership,0
3014,M3015,Beauty,New York,21,Debit Card,0
3015,M3016,Department_store,San Francisco,28,API-integration,0
3016,M3017,Beauty,San Francisco,54,Debit Card,0
3017,M3018,Restaurant,Phoenix,54,Debit Card,0
3018,M3019,Department_store,San Francisco,65,API-integration,0
3019,M3020,Department_store,San Francisco,21,VCN-integration,0
3020,M3021,Restaurant,Chicago,13,VCN-integration,0
3021,M3022,Ticket,Houston,57,Debit Card,0
3022,M3023,Ticket,New York,49,Debit Card,0
3023,M3024,Ticket,Houston,54,Affirm Anywhere,0
3024,M3025,Beauty,New York,10,VCN-integration,0
3025,M3026,Restaurant,Chicago,53,API-integration,0
3026,M3027,Department_store,Phoenix,44,Other integrations,0
3027,M3028,Department_store,New York,47,Other integrations,0
3028,M3029,Department_store,New York,53,Debit Card,0
3029,M3030,Beauty,New York,46,Debit Card,0
3030,M3031,Beauty,Chicago,13,Other integrations,0
3031,M3032,Airline,Houston,37,Affirm Anywhere,0
3032,M3033,Ticket,Chicago,24,Affirm Anywhere,0
3033,M3034,Airline,New York,2,Affirm Anywhere,0
3034,M3035,Airline,San Francisco,14,Partnership,1
3035,M3036,Beauty,New York,10,API-integration,0
3036,M3037,Ticket,San Francisco,35,Partnership,0
3037,M3038,Ticket,Phoenix,25,Debit Card,0
3038,M3039,Department_store,Chicago,3,Affirm Anywhere,0
3039,M3040,Beauty,San Francisco,17,Affirm Anywhere,0
3040,M3041,Ticket,Chicago,12,Other integrations,0
3041,M3042,Airline,Los Angeles,54,Other integrations,0
3042,M3043,Restaurant,Houston,24,Affirm Anywhere,0
3043,M3044,Restaurant,Los Angeles,29,VCN-integration,0
3044,M3045,Beauty,San Francisco,43,Other integrations,0
3045,M3046,Department_store,Los Angeles,25,API-integration,0
3046,M3047,Department_store,Houston,60,Partnership,0
3047,M3048,Ticket,San Francisco,65,API-integration,0
3048,M3049,Beauty,Phoenix,28,Other integrations,0
3049,M3050,Restaurant,Phoenix,16,Affirm Anywhere,0
3050,M3051,Airline,Houston,47,Debit Card,0
3051,M3052,Ticket,Houston,58,VCN-integration,0
3052,M3053,Airline,San Francisco,27,Other integrations,0
3053,M3054,Ticket,Chicago,53,API-integration,0
3054,M3055,Retail,San Francisco,42,Debit Card,0
3055,M3056,Airline,Chicago,59,Other integrations,0
3056,M3057,Beauty,Chicago,47,Affirm Anywhere,0
3057,M3058,Airline,Chicago,34,Affirm Anywhere,0
3058,M3059,Airline,San Francisco,37,Affirm Anywhere,0
3059,M3060,Ticket,New York,6,Affirm Anywhere,0
3060,M3061,Restaurant,New York,7,Other integrations,1
3061,M3062,Retail,Phoenix,25,VCN-integration,0
3062,M3063,Airline,New York,33,VCN-integration,0
3063,M3064,Restaurant,New York,55,API-integration,0
3064,M3065,Department_store,Chicago,58,Other integrations,0
3065,M3066,Retail,Chicago,7,Affirm Anywhere,0
3066,M3067,Retail,Houston,57,VCN-integration,0
3067,M3068,Ticket,Chicago,12,Other integrations,0
3068,M3069,Airline,San Francisco,16,Debit Card,0
3069,M3070,Department_store,Houston,43,VCN-integration,0
3070,M3071,Ticket,Houston,7,VCN-integration,1
3071,M3072,Beauty,New York,51,API-integration,0
3072,M3073,Restaurant,Chicago,32,VCN-integration,0
3073,M3074,Restaurant,New York,8,Debit Card,0
3074,M3075,Ticket,Chicago,45,Affirm Anywhere,0
3075,M3076,Restaurant,New York,59,Partnership,0
3076,M3077,Airline,New York,4,API-integration,0
3077,M3078,Restaurant,New York,67,Debit Card,0
3078,M3079,Airline,San Francisco,29,API-integration,0
3079,M3080,Beauty,Phoenix,29,Other integrations,0
3080,M3081,Department_store,New York,28,Affirm Anywhere,0
3081,M3082,Retail,Los Angeles,44,VCN-integration,0
3082,M3083,Ticket,Los Angeles,4,Other integrations,0
3083,M3084,Ticket,Los Angeles,9,VCN-integration,0
3084,M3085,Airline,San Francisco,5,Debit Card,0
3085,M3086,Beauty,Houston,56,Affirm Anywhere,0
3086,M3087,Beauty,New York,50,Partnership,0
3087,M3088,Retail,Los Angeles,15,Partnership,0
3088,M3089,Department_store,San Francisco,32,VCN-integration,0
3089,M3090,Ticket,Houston,28,Other integrations,0
3090,M3091,Airline,Los Angeles,22,Affirm Anywhere,0
3091,M3092,Beauty,Chicago,17,Affirm Anywhere,0
3092,M3093,Ticket,Phoenix,59,Debit Card,0
3093,M3094,Airline,New York,71,Other integrations,0
3094,M3095,Restaurant,Phoenix,57,Partnership,0
3095,M3096,Ticket,Phoenix,26,Debit Card,0
3096,M3097,Department_store,Chicago,25,API-integration,0
3097,M3098,Airline,Chicago,10,Affirm Anywhere,0
3098,M3099,Department_store,Chicago,45,Partnership,1
3099,M3100,Ticket,Houston,11,Debit Card,0
3100,M3101,Restaurant,Los Angeles,53,VCN-integration,0
3101,M3102,Department_store,New York,68,API-integration,0
3102,M3103,Beauty,Chicago,28,Debit Card,0
3103,M3104,Airline,San Francisco,65,VCN-integration,0
3104,M3105,Ticket,New York,49,Partnership,0
3105,M3106,Restaurant,New York,47,Partnership,0
3106,M3107,Beauty,New York,52,API-integration,0
3107,M3108,Ticket,Chicago,54,VCN-integration,0
3108,M3109,Restaurant,Chicago,60,Affirm Anywhere,0
3109,M3110,Beauty,Los Angeles,57,Partnership,0
3110,M3111,Department_store,Chicago,47,Other integrations,0
3111,M3112,Ticket,Chicago,31,Affirm Anywhere,0
3112,M3113,Ticket,New York,46,Affirm Anywhere,0
3113,M3114,Department_store,Los Angeles,26,Debit Card,0
3114,M3115,Retail,Phoenix,5,Debit Card,0
3115,M3116,Beauty,Chicago,52,Partnership,0
3116,M3117,Department_store,San Francisco,54,Affirm Anywhere,0
3117,M3118,Ticket,Chicago,33,Debit Card,0
3118,M3119,Beauty,Phoenix,50,VCN-integration,0
3119,M3120,Beauty,New York,38,VCN-integration,0
3120,M3121,Retail,Los Angeles,27,VCN-integration,0
3121,M3122,Ticket,New York,15,VCN-integration,0
3122,M3123,Restaurant,Houston,61,Affirm Anywhere,0
3123,M3124,Retail,Chicago,21,VCN-integration,0
3124,M3125,Retail,San Francisco,46,Affirm Anywhere,0
3125,M3126,Restaurant,Houston,69,Partnership,1
3126,M3127,Restaurant,Chicago,6,Partnership,0
3127,M3128,Retail,Houston,38,VCN-integration,0
3128,M3129,Beauty,Phoenix,62,VCN-integration,0
3129,M3130,Department_store,Chicago,62,VCN-integration,0
3130,M3131,Department_store,San Francisco,46,Partnership,0
3131,M3132,Retail,Chicago,13,Debit Card,0
3132,M3133,Beauty,Houston,3,Partnership,1
3133,M3134,Restaurant,Los Angeles,6,VCN-integration,0
3134,M3135,Airline,Houston,8,Debit Card,0
3135,M3136,Retail,Chicago,44,Debit Card,0
3136,M3137,Ticket,Chicago,33,API-integration,0
3137,M3138,Beauty,Los Angeles,50,Affirm Anywhere,0
3138,M3139,Ticket,New York,11,VCN-integration,0
3139,M3140,Ticket,Los Angeles,28,Affirm Anywhere,0
3140,M3141,Retail,New York,70,API-integration,0
3141,M3142,Beauty,San Francisco,41,Affirm Anywhere,0
3142,M3143,Ticket,Chicago,16,VCN-integration,0
3143,M3144,Beauty,Phoenix,68,API-integration,0
3144,M3145,Department_store,Phoenix,48,Affirm Anywhere,0
3145,M3146,Airline,Houston,56,Partnership,1
3146,M3147,Ticket,Los Angeles,64,Debit Card,0
3147,M3148,Ticket,Los Angeles,59,API-integration,0
3148,M3149,Beauty,Phoenix,62,Partnership,0
3149,M3150,Airline,New York,11,VCN-integration,0
3150,M3151,Department_store,Los Angeles,18,Debit Card,0
3151,M3152,Ticket,New York,19,API-integration,0
3152,M3153,Retail,New York,55,Debit Card,0
3153,M3154,Beauty,New York,26,Other integrations,0
3154,M3155,Beauty,New York,6,Other integrations,0
3155,M3156,Ticket,Houston,4,API-integration,1
3156,M3157,Department_store,Houston,29,API-integration,0
3157,M3158,Ticket,Phoenix,59,Affirm Anywhere,0
3158,M3159,Restaurant,Houston,17,Debit Card,0
3159,M3160,Ticket,San Francisco,43,Other integrations,0
3160,M3161,Airline,Los Angeles,66,Other integrations,0
3161,M3162,Airline,San Francisco,34,Debit Card,0
3162,M3163,Restaurant,Houston,8,Other integrations,1
3163,M3164,Airline,Los Angeles,13,Partnership,0
3164,M3165,Airline,Los Angeles,8,Other integrations,0
3165,M3166,Retail,New York,65,Other integrations,0
3166,M3167,Beauty,Phoenix,43,VCN-integration,0
3167,M3168,Airline,New York,39,Partnership,0
3168,M3169,Beauty,New York,59,Affirm Anywhere,0
3169,M3170,Department_store,San Francisco,44,API-integration,0
3170,M3171,Ticket,Houston,9,Other integrations,0
3171,M3172,Retail,San Francisco,37,Affirm Anywhere,0
3172,M3173,Restaurant,Houston,36,Affirm Anywhere,0
3173,M3174,Department_store,San Francisco,28,Partnership,0
3174,M3175,Retail,Los Angeles,42,API-integration,0
3175,M3176,Retail,Houston,43,VCN-integration,0
3176,M3177,Restaurant,Houston,42,Affirm Anywhere,0
3177,M3178,Restaurant,San Francisco,66,VCN-integration,0
3178,M3179,Beauty,Chicago,55,API-integration,0
3179,M3180,Ticket,Los Angeles,48,API-integration,0
3180,M3181,Department_store,Los Angeles,22,Partnership,0
3181,M3182,Ticket,Chicago,27,Debit Card,0
3182,M3183,Department_store,San Francisco,67,Other integrations,0
3183,M3184,Retail,San Francisco,13,Partnership,0
3184,M3185,Airline,Los Angeles,45,VCN-integration,0
3185,M3186,Airline,San Francisco,10,Partnership,0
3186,M3187,Restaurant,Phoenix,9,API-integration,0
3187,M3188,Restaurant,Phoenix,54,Affirm Anywhere,0
3188,M3189,Retail,Chicago,27,Other integrations,0
3189,M3190,Retail,Houston,34,Other integrations,0
3190,M3191,Department_store,Phoenix,1,Debit Card,0
3191,M3192,Retail,San Francisco,32,API-integration,0
3192,M3193,Department_store,Chicago,71,Other integrations,0
3193,M3194,Ticket,Phoenix,67,Other integrations,0
3194,M3195,Restaurant,New York,20,Affirm Anywhere,0
3195,M3196,Restaurant,Chicago,35,VCN-integration,0
3196,M3197,Airline,Los Angeles,17,VCN-integration,0
3197,M3198,Airline,Phoenix,18,VCN-integration,0
3198,M3199,Restaurant,Los Angeles,45,Partnership,0
3199,M3200,Ticket,Chicago,53,VCN-integration,0
3200,M3201,Ticket,Phoenix,68,VCN-integration,1
3201,M3202,Beauty,Los Angeles,65,Partnership,0
3202,M3203,Department_store,Houston,1,Affirm Anywhere,0
3203,M3204,Airline,Houston,58,API-integration,0
3204,M3205,Department_store,New York,26,Other integrations,0
3205,M3206,Airline,San Francisco,20,Debit Card,0
3206,M3207,Beauty,Chicago,10,Other integrations,0
3207,M3208,Restaurant,San Francisco,59,VCN-integration,0
3208,M3209,Department_store,San Francisco,41,VCN-integration,0
3209,M3210,Airline,Los Angeles,5,Other integrations,0
3210,M3211,Department_store,New York,65,Other integrations,0
3211,M3212,Restaurant,Chicago,17,VCN-integration,0
3212,M3213,Retail,Houston,22,Partnership,0
3213,M3214,Airline,San Francisco,41,Partnership,0
3214,M3215,Retail,Los Angeles,68,Partnership,0
3215,M3216,Beauty,San Francisco,69,Debit Card,0
3216,M3217,Ticket,Phoenix,11,API-integration,0
3217,M3218,Department_store,Houston,56,VCN-integration,0
3218,M3219,Airline,San Francisco,51,Affirm Anywhere,0
3219,M3220,Department_store,Phoenix,21,Other integrations,0
3220,M3221,Beauty,Phoenix,26,Other integrations,0
3221,M3222,Beauty,Los Angeles,19,VCN-integration,0
3222,M3223,Department_store,Los Angeles,60,VCN-integration,0
3223,M3224,Airline,Phoenix,71,VCN-integration,0
3224,M3225,Restaurant,New York,47,Other integrations,0
3225,M3226,Restaurant,San Francisco,71,VCN-integration,0
3226,M3227,Ticket,Phoenix,26,Other integrations,0
3227,M3228,Department_store,Phoenix,40,API-integration,0
3228,M3229,Department_store,Los Angeles,5,Affirm Anywhere,0
3229,M3230,Airline,San Francisco,21,Partnership,0
3230,M3231,Department_store,Chicago,4,Affirm Anywhere,0
3231,M3232,Airline,Houston,23,VCN-integration,0
3232,M3233,Department_store,Los Angeles,15,Affirm Anywhere,0
3233,M3234,Beauty,San Francisco,8,VCN-integration,0
3234,M3235,Retail,San Francisco,41,Affirm Anywhere,0
3235,M3236,Department_store,New York,19,Debit Card,0
3236,M3237,Retail,Houston,46,Affirm Anywhere,0
3237,M3238,Restaurant,Los Angeles,28,Partnership,0
3238,M3239,Ticket,Los Angeles,68,Partnership,0
3239,M3240,Restaurant,Chicago,15,Affirm Anywhere,0
3240,M3241,Department_store,New York,37,Other integrations,0
3241,M3242,Airline,New York,1,Other integrations,0
3242,M3243,Restaurant,San Francisco,67,Other integrations,0
3243,M3244,Beauty,San Francisco,24,Affirm Anywhere,0
3244,M3245,Retail,Los Angeles,27,Other integrations,0
3245,M3246,Airline,Chicago,40,API-integration,0
3246,M3247,Airline,Los Angeles,63,Affirm Anywhere,0
3247,M3248,Department_store,Phoenix,61,Partnership,1
3248,M3249,Beauty,San Francisco,36,Other integrations,0
3249,M3250,Retail,Phoenix,24,Debit Card,0
3250,M3251,Beauty,Chicago,24,Other integrations,0
3251,M3252,Restaurant,Los Angeles,4,Partnership,0
3252,M3253,Department_store,San Francisco,67,API-integration,0
3253,M3254,Airline,Chicago,34,Affirm Anywhere,0
3254,M3255,Airline,Los Angeles,57,Other integrations,0
3255,M3256,Restaurant,Los Angeles,49,Debit Card,0
3256,M3257,Airline,Phoenix,53,Partnership,0
3257,M3258,Ticket,Houston,23,Debit Card,0
3258,M3259,Department_store,New York,69,VCN-integration,0
3259,M3260,Restaurant,San Francisco,53,Partnership,0
3260,M3261,Department_store,New York,62,VCN-integration,0
3261,M3262,Retail,Chicago,41,Debit Card,0
3262,M3263,Department_store,New York,57,Affirm Anywhere,0
3263,M3264,Department_store,Phoenix,60,Affirm Anywhere,0
3264,M3265,Retail,Houston,54,Affirm Anywhere,0
3265,M3266,Restaurant,San Francisco,70,VCN-integration,0
3266,M3267,Department_store,Los Angeles,57,Affirm Anywhere,0
3267,M3268,Beauty,Los Angeles,10,API-integration,0
3268,M3269,Department_store,Phoenix,40,Partnership,0
3269,M3270,Restaurant,San Francisco,7,Partnership,0
3270,M3271,Airline,New York,38,Debit Card,0
3271,M3272,Retail,Los Angeles,61,Other integrations,0
3272,M3273,Airline,New York,3,VCN-integration,0
3273,M3274,Restaurant,Phoenix,51,Partnership,0
3274,M3275,Ticket,Los Angeles,47,VCN-integration,0
3275,M3276,Airline,Chicago,68,Debit Card,0
3276,M3277,Department_store,Houston,38,Affirm Anywhere,0
3277,M3278,Department_store,New York,36,Other integrations,0
3278,M3279,Retail,San Francisco,41,Debit Card,0
3279,M3280,Department_store,New York,69,API-integration,0
3280,M3281,Beauty,New York,13,Affirm Anywhere,0
3281,M3282,Beauty,New York,58,Affirm Anywhere,0
3282,M3283,Airline,Phoenix,50,Affirm Anywhere,0
3283,M3284,Restaurant,Phoenix,30,Debit Card,0
3284,M3285,Retail,San Francisco,62,API-integration,0
3285,M3286,Ticket,Phoenix,25,Other integrations,0
